,url,brands,iphih1,sizedetails,sizedetail,ipiBoxi
293,https://diza.gallery/product-2189/iran_trousars_Jutti9_Diza#53214379,"['', 'Jutti 9']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : 107cm'],"['سایز : 1', 'قد : 107cm']","['کامل کننده استایل شما در تمام موقعیت ها و زمان ها. کیفیت در دوخت و طراحی و ماندگاری در زمان از ویژگی های مهم این شلوار است.', 'جزئیات محصول\nپشت کمر کش دارد.\nمناسب سایز 36 تا 42']"
294,https://diza.gallery/product-2190/ghajar_lemon_Croptop_Gownbad_Diza#4588423479,"['', 'GONBAD']","['سایز های محصول', 'ناموجود!']",None,None,"['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.']"
295,https://diza.gallery/product-2191/hanna_vest_Gownbad_Diza#2479853269,"['', 'GONBAD']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : ۵۴cm\nسرشانه : ۱۴cm\nعرض سینه : ۵۰cm'],"['سایز : 1', 'قد : ۵۴cm', 'سرشانه : ۱۴cm', 'عرض سینه : ۵۰cm']","['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'جزئیات محصول\nمناسب سایز 34 تا 40', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.']"
296,https://diza.gallery/product-2192/black_shirt_A8_Diza#7522580632,"['', 'A8']",['سایز های محصول'],None,None,['انتخابی راحت و فارغ از زمان. این اثر با دقت از پارچه\u200cای با کیفیت دوخته شده تا سال\u200cها شما را همراهی کند.']
297,https://diza.gallery/product-2193/black_velvet_blazer_Zee_Diza#358974227,"['', 'Zee']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nهر سر شانه : 26cm\nقد : 73cm\nقد آستین : 62cm\nعرض سینه : 78cm'],"['سایز : FREE', 'هر سر شانه : 26cm', 'قد : 73cm', 'قد آستین : 62cm', 'عرض سینه : 78cm']","['المانی زیبا و دوخته شده از پارچه های نفیس که به سادگی خود را با دیگر عناصر استایلتان همراه و همسو می کند.', 'جزئیات محصول\nمناسب سایز 34 تا 42']"
298,https://diza.gallery/product-2194/green_vest_RamakZarringhaba_Diza#580743690,"['', 'Ramak zarringhaba']",['سایز های محصول'],None,None,['مناسب سایز 34 تا 38']
299,https://diza.gallery/product-2195/hanna_blue_vest_Gownbad_Diza#3589074279,"['', 'GONBAD']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : ۵۱cm\nسرشانه : ۱۳cm\nعرض سینه : ۵۱cm'],"['سایز : 1', 'قد : ۵۱cm', 'سرشانه : ۱۳cm', 'عرض سینه : ۵۱cm']","['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'جزئیات محصول\nمناسب سایز 34 تا 40', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.']"
300,https://diza.gallery/product-2196/short_floral_blazer_MehrnoushShahhosseini_Diza#4680763268,"['', 'mehrnoosh shahhosseini']",['سایز های محصول'],None,None,['مناسب سایز 34 تا 40']
301,https://diza.gallery/product-2197/red_peteh_croptop_Eliot_Diza#4689521689,"['', 'ELIUOT']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : ۱۶cm\nقد آستین : ۱۴cm'],"['سایز : 1', 'قد : ۱۶cm', 'قد آستین : ۱۴cm']","['مناسب سایز 34 تا 40.', 'جزئیات محصول\nاین مجموعه دارای چند نوع پارچه است که پارچه ی اصلی این مجموعه را ""پته"" تشکیل می دهد. و از پارچه ی تافته،ساتن و تور هم در این مجموعه در راستای هدف طراحی،استفاده شده است.\nپشت تاپ کش کار شده است.', 'توضیحات محصول\nبرای من همیشه خاطره و تصویر رنگاورنگ  و پر از نقوشِ متکّاهای بزرگ لوله ایی پته (که برای جسه ی کوچک من همیشه زیادی بزرگ بود)، رومیزی های دایره ایی شکلِ لاکی (که یه سرخس بزرگ همیشه وسطش بود) و پُشتی های پشت سر هم چیده شده (که ما از آنها برای خانه ساختن استفاده می کردیم) در پذیراییِ خونه ی پدربزرگ که یاد آور شور و شوق مهمانی های بزرگ فامیل،گرمای دلنشین دورهمی هایی که پر از صدای خنده و بوی دلپذیر غذاهای مادربزرگ بود، زنده ودرخشان مانده است. تصویرمحفلِ گرمِ همسایه های مادربزرگ در حال سوزن دوزی پارچه های رنگی پته هنوز که هنوز به من حس سرزندگی و زیبایی محض را القا میکند.در واقع طراحی این مجموعه با پارچه های گرانبهایِ دستی "" پته""  برای من ادای دینی به این هنرِ با اصالت،زیبا و با ظرافت ایرانیست.', '']"
302,https://diza.gallery/product-2198/colorful_torkaman_hat_Zi_Diza#567842277,"['', 'zi']","['رنگ های دیگر:', 'سایز های محصول']",None,None,['پوشش سنتی را با کمی شیطنت در استایل خود داشته باشند. این اثر مناسب تمامی فصول است و در کنار لباس\u200cهای گوناگون، مخاطب را در موقعیت\u200cهای متفاوت همراهی خواهد کرد.']
303,https://diza.gallery/product-2198/colorful_torkaman_hat_Zi_Diza#579732479,"['', 'zi']","['رنگ های دیگر:', 'سایز های محصول']",None,None,['پوشش سنتی را با کمی شیطنت در استایل خود داشته باشند. این اثر مناسب تمامی فصول است و در کنار لباس\u200cهای گوناگون، مخاطب را در موقعیت\u200cهای متفاوت همراهی خواهد کرد.']
304,https://diza.gallery/product-2199/gray_boots_ArigaTorosian_Diza#4693168,"['', 'ariga torosian']","['رنگ های دیگر:', 'سایز های محصول']",None,None,None
305,https://diza.gallery/product-2199/gray_boots_ArigaTorosian_Diza#631258931,"['', 'ariga torosian']","['رنگ های دیگر:', 'سایز های محصول']",None,None,None
306,https://diza.gallery/product-2200/black_velvet_mantou_MehrnoushShahhosseini_Diza#489642167,"['', 'mehrnoosh shahhosseini']",['سایز های محصول'],None,None,None
307,https://diza.gallery/product-2201/flower_earrings_Elu_Diza#357942168,"['', 'elu']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['برخواسته از دل که بر دل می\u200cنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nاپوکسی', 'نحوه مراقبت\n- بهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\n-الکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
308,https://diza.gallery/product-2201/flower_earrings_Elu_Diza#689753258,"['', 'elu']","['رنگ های دیگر:', 'سایز های محصول']",None,None,"['برخواسته از دل که بر دل می\u200cنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nاپوکسی', 'نحوه مراقبت\n- بهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\n-الکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
309,https://diza.gallery/product-2202/trousars_A8_Diza#467995217,"['', 'A8']","['رنگ های دیگر:', 'سایز های محصول']",None,None,['کامل کننده استایل شما در تمام موقعیت ها و زمان ها. کیفیت در دوخت و طراحی و ماندگاری در زمان از ویژگی های مهم این شلوار است.']
310,https://diza.gallery/product-2202/trousars_A8_Diza#5690752157,"['', 'A8']","['رنگ های دیگر:', 'سایز های محصول']",None,None,['کامل کننده استایل شما در تمام موقعیت ها و زمان ها. کیفیت در دوخت و طراحی و ماندگاری در زمان از ویژگی های مهم این شلوار است.']
311,https://diza.gallery/product-2202/trousars_A8_Diza#642169042,"['', 'A8']","['رنگ های دیگر:', 'سایز های محصول']",None,None,['کامل کننده استایل شما در تمام موقعیت ها و زمان ها. کیفیت در دوخت و طراحی و ماندگاری در زمان از ویژگی های مهم این شلوار است.']
312,https://diza.gallery/product-2203/black_floral_tulle_dress_Zee_Diza#632557932,"['', 'Zee']","['سایز های محصول', 'مشخصات سایز']",['سایز : 1\nقد : ۱۲۰cm'],"['سایز : 1', 'قد : ۱۲۰cm']","['المانی زیبا و دوخته شده از پارچه های نفیس که به سادگی خود را با دیگر عناصر استایلتان همراه و همسو می کند.', 'جزئیات محصول\nمناسب سایز 34 تا 40', 'توضیحات محصول\nجنس شوميز كتان پيراهن تور بيده-نوار دوزي مخمل و اپليكه گل كمربند ساتن دور کمر پیراهن کش کار شده است.']"
313,https://diza.gallery/product-2204/black_and_white_trousars_A8_Diza#247974268,"['', 'A8']","['سایز های محصول', 'ناموجود!']",None,None,['کامل کننده استایل شما در تمام موقعیت ها و زمان ها. کیفیت در دوخت و طراحی و ماندگاری در زمان از ویژگی های مهم این شلوار است.']
