,Links,brands,iphih1,sizedetails,sizedetail,ipiBoxi
353,https://diza.gallery/product-1409/royalty_earrings_Zib_Diza#465735,"['', 'ZIB']","['سایز های محصول', 'ناموجود!']",None,None,"['گوشواره های سبک و راحت زیب با دقت و ظرافت ساخته شده اند، تنوع در تکنیک های ساخت و استفاده از متریال های گوناگون وجه تمایز آن ها از دیگر آثار مشابه است. هر یک\u200c از این گوشواره ها کاملا دست سازند و به تعداد محدود ساخته می شوند. طراح با هنرمندی و با هدف ایجاد پیوند میان ترند های امروزی زیور آلات با صنایع دستی موفق به طراحی این آثار شده. این گوشواره مروارید نشان با رویه ی مخملی اشاره ی کوچکی است به زیبایی شناسی سنتی ایرانی در استایل های متفاوت.', 'جزئیات محصول\nرویه مخمل\nمروارید نشان', 'مد_اخلاقی\nتک نسخه\nدست\u200cساز']"
354,https://diza.gallery/product-1410/white_pullover_Aidajan_Diza#4546784576,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,"['اثری مینیمال و راحت از ""آیداجان"" که در کمال سادگی چشم را به بازی می\u200cگیرد\u200c. یک یقه\u200cاسکی ساده که با پچ\u200cهای آرنج نا به جا و مغزی\u200cدوزی خط تقارنش، عنصری نامتعارف و در عین حال متعارف به پوشش مخاطب می\u200cافزاید.', 'جزئیات محصول\nدوخته\u200c شده از پارچه\u200cی مخمل کبریتی.\nبا یقه اسکی گشاد.\nبا مغزی\u200cدوزی و تکه\u200cدوزی طوسی.\nجلو بسته.']"
355,https://diza.gallery/product-1411/sadaf_ring_elu_Diza#242365963,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
356,https://diza.gallery/product-1412/Square_earrings_ElhamAlirezaie_Diza#4363571,"['', 'Elham Alirezaei']",['سایز های محصول'],None,None,"['نوستالژيک، کلاسیک در عین حال معاصر. طراحی خاص اين گوشواره\u200cها دقيقا چيزيست كه آن\u200cها\u200c را مناسب براي هر موقعيتي ميكند. شمايل سكه مانند همراه با خطوط شكسته نستعليق در کادر مربع، تداعی حس نوستالژی را در اين گوشواره\u200cها، نسبت به ديگر دست ساخته های الهام عليرضایی دو چندان كرده و از آن همراهی هميشگی ساخته است.', 'جزئیات محصول\nساخته شده از نقره با سنگ کریستال تراش نخورده.']"
357,https://diza.gallery/product-1413/rishe_shawl_Sav_Diza#45336,"['', 'SAV']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : 214cm\nعرض : 48cm'],"['سایز : FREE', 'طول : 214cm', 'عرض : 48cm']","['اثری تک نسخه و منحصر به فرد که با الهام از زیبایی\u200cهای طبیعی محیط اطرافمان طراحی، و با تکه دوزی پارچه\u200cهای کوچک و بزرگ آفریده شده و جان گرفته است.', 'جزئیات محصول\nتک نسخه\nدست ساز', 'روزمره\nمناسب تمام فصول\nمد_اخلاقی']"
358,https://diza.gallery/product-1414/cheshmebarzakhi_shawl_Sav_Diza#344684212,"['', 'SAV']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : 200cm\nعرض : 48cm'],"['سایز : FREE', 'طول : 200cm', 'عرض : 48cm']","['اثری تک نسخه و منحصر به فرد که با الهام از زیبایی\u200cهای طبیعی محیط اطرافمان طراحی، و با تکه دوزی پارچه\u200cهای کوچک و بزرگ آفریده شده و جان گرفته است.', 'جزئیات محصول\nتک نسخه\nدست ساز', 'روزمره\nمناسب تمام فصول\nمد_اخلاقی']"
359,https://diza.gallery/product-1416/flower_ring_elu_Diza#54673362,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
360,https://diza.gallery/product-1418/heart_ring_elu_Diza#645794256,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
361,https://diza.gallery/product-1419/milky_shirt_toktamhemmati_Diza#6756848,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 75cm\nقد آستین : 60cm\nفاصله بین دو زیر بغل : 56cm'],"['سایز : FREE', 'قد : 75cm', 'قد آستین : 60cm', 'فاصله بین دو زیر بغل : 56cm']","['شومیز شیری ""تکتم همتی"" به دقت از پارچه\u200cی نخی دوخته شده و برش راسته\u200c و آزادش بر هر تنی خوش می\u200cنشیند. این شومیز با طراحی مینیمالش به راحتی در استایل\u200cهای متفاوت جای\u200c می\u200cگیرد و شما را در موقعیت\u200cهای گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nمناسب سایز 36 تا 42\nدوخته شده از پارچه\u200cی نخی.\nجلوباز.\nروش بسته شدن: دکمه در جلو.\nبا یک جیب در جلو.\nمناسب تمام فصول.\nفارغ از زمان.']"
362,https://diza.gallery/product-1420/cream_shirt_toktamhemmati_Diza#7654784,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 74cm\nقد آستین : 59cm\nفاصله بین دو زیر بغل : 57cm'],"['سایز : FREE', 'قد : 74cm', 'قد آستین : 59cm', 'فاصله بین دو زیر بغل : 57cm']","['شومیز نخودی ""تکتم همتی"" به دقت از پارچه\u200cی نخی دوخته شده و برش راسته\u200c و آزادش بر هر تنی خوش می\u200cنشیند. این شومیز با طراحی مینیمالش به راحتی در استایل\u200cهای متفاوت جای\u200c می\u200cگیرد و شما را در موقعیت\u200cهای گوناگون همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی نخی.\nدارای جیب.\nجلوباز.\nروش بسته شدن: دکمه در جلو.\nمناسب تمام فصول.\nفارغ از زمان.']"
363,https://diza.gallery/product-1421/white_pullover_2_Aidajan_Diza#46313443,"['', 'aidajan']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 44cm\nقد آستین : 62cm\nفاصله بین دو زیر بغل : 62cm'],"['سایز : FREE', 'قد : 44cm', 'قد آستین : 62cm', 'فاصله بین دو زیر بغل : 62cm']",['جزئیات محصول\nمناسب سایز 36 تا 42']
364,https://diza.gallery/product-1423/foursquare_ring_elu_Diza#24395489,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
365,https://diza.gallery/product-1424/cuff_earrings_elu_Diza#21489753,"['', 'elu']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nارتفاع : 5cm'],"['سایز : FREE', 'ارتفاع : 5cm']","['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
366,https://diza.gallery/product-1426/white_womens_shirt_aidajan_Diza#81290546,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,None
367,https://diza.gallery/product-1427/black_pearl_Elu_Diza#54367,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
368,https://diza.gallery/product-1428/white_ring_elu_Diza#54678784,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
369,https://diza.gallery/product-1431/white_shirt_aidajan_Diza#24009723,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,"['همراهی کاربردی از خانه تا خیابان. شومیز سفید ""آیداجان"" انتخابی ایده\u200cآل برای روز\u200cهای گرم تابستانی است\u200c. اثری آزاد، نخی و خوش\u200cدوخت که بر هر تنی خوش می\u200cنشیند و شما را تا مدت\u200cها همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی نخی.\nبا جیب گلدوزی شده.\nجلو باز.\nروش بسته شدن: دکمه.']"
370,https://diza.gallery/product-1432/square_ring_elu_Diza#5678343,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
371,https://diza.gallery/product-1433/zari_striped_panchou_mehrnooshshahhosseini_Diza#2476329,"['', 'mehrnoosh shahhosseini']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد از جلو : ۱۰۰cm\nقد از پشت : ۱۱۴cm'],"['سایز : FREE', 'قد از جلو : ۱۰۰cm', 'قد از پشت : ۱۱۴cm']","['عبا از رویه\u200cهای تاریخی ایران است که تا امروز هم کاربرد و زیبایی خود را حفظ کرده. مهرنوش شاه\u200cحسینی در طراحی این اثر کوشیده تا از این لباس کهن، نمونه\u200cای مطابق با استایل\u200cها و مد امروزی بسازد. ترکیب مخمل نفیس در کنار\u200c زری\u200cدوزی یقه ظاهری اصیل با زرق و برقی متواضعانه ساخته که در عین حال بازی و هارمونی رنگ\u200cها، المان\u200c اصلی طراحی شاه\u200cحسینی، را در خود دارد. برش آزاد این اثر بر هر تنی خوش می\u200cنشیند و به مخاطب اجازه می\u200cدهد که از زیر لایه\u200cهای بیشتری بپوشد. این عبا در کنار دیگر عناصر پوشش، با استایل\u200cهای گوناگون همراه می\u200cشود و در موقعیت\u200cهای رسمی و نیمه\u200cرسمی ظاهری متفاوت می\u200cسازد.', 'جزئیات محصول\nجلوباز.\nبدون سایز.\nمناسب بهار، پاییز و زمستان.', 'پارچه\u200cهای نفیس\nمناسب تمام فصول\nمد_اخلاقی\nفارغ از زمان']"
372,https://diza.gallery/product-1434/gray_morrocan_strapes_lafemmeroje_Diza#276229743,"['', 'La Femme ROJE']",['سایز های محصول'],None,None,None
373,https://diza.gallery/product-1436/esharp_toktamhemmati_Diza#345436878,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 53cm\nفاصله بین دو زیر بغل : 82cm'],"['سایز : FREE', 'قد : 53cm', 'فاصله بین دو زیر بغل : 82cm']","['این اشارپ ""تکتم همتی"" از پارچه\u200cهای دست\u200cبافت رنگارنگ و به روش بدون پسماند دوخته شده. این اشارپ با رنگ\u200cهای ملایم و جیب\u200cهای کاربردی\u200cاش در استایل فصل\u200cهای گوناگون جای دارد و شما را از خانه تا سفرها و خیابان\u200cهای شهر همراهی می\u200cکند. برش آزاد این اثر نیز بر هر تنی خوش می\u200cنشیند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی دست\u200cبافت.\nجلوباز.\nدارای دو جیب بزگ و کاربردی\u200c.']"
374,https://diza.gallery/product-1437/black_puffer_vest_nargesstaafi_Diza#24964784,"['', 'nargesTafi']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 36 تا 46']
375,https://diza.gallery/product-1438/black_moon_ring_elu_Diza#3490627956,"['', 'elu']",['سایز های محصول'],None,None,"['برخواسته از دل که بر دل بنشیند. اکسسوری\u200cهای الو رهایی، شادی و نور را با خود به ارمغان می\u200cآورند.', 'جزئیات محصول\nساخته شده از اپوکسی.', 'نحوه مراقبت\nبهتر است ایلوها در معرض تابش مستقیم آفتاب نباشند، زیرا اشعه UV خورشید در طولانی مدت باعث تغییر رنگ آنها میشود.\nالکل، مواد شوینده و شیمیایی به مرور موجب کدر شدن میشود.']"
376,https://diza.gallery/product-1440/linen_milky_blouse_toktamhemmati_Diza#4564587843,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'ناموجود!']",None,None,"['بلوز کوتاه ""تکتم همتی"" به دقت از پارچه\u200cی لینن دوخته شده و برش راسته\u200c و آزادش بر هر تنی خوش می\u200cنشیند. این بلوز با طراحی مینیمالش به راحتی در استایل\u200cهای متفاوت جای\u200c می\u200cگیرد و شما را از خانه تا گردهمایی\u200cهای غیر رسمی همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی لینن شیری.\nجلوباز.\nروش بسته شدن: دکمه در جلو.\nبلوز کوتاه.\nمناسب تمامی فصول.']"
377,https://diza.gallery/product-1442/green_blouseandshorts_pariyaamiri_Diza#65798356,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,None
378,https://diza.gallery/product-1443/bird_hat_gonbad_Diza#23249708,"['', 'GONBAD']",['سایز های محصول'],None,None,"['کلاه نمدی المانی از قلب اقوام مختلف در شهر\u200cها و روستاهای ایران و هنر دستی سنتی و ارزشمند که هویتی اصیل و پیشینه\u200cای قدیمی دارد.', 'جزئیات محصول\nساخته شده از نمد.', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.', 'پارچه\u200c\u200cهای سنتی\nمناسب تمام فصول\nمد_اخلاقی\nدست\u200cساز\nفارغ از جنسیت\nفارغ از زمان']"
379,https://diza.gallery/product-1444/gray_blazer_toktamhemmati_Diza#4657657,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'ناموجود!']",None,None,"['یک کت کوتاه کلاسیک با آستین\u200cهای به اندازه رومانتیک. این اثر ""تکتم همتی"" انتخابی ایده\u200cآل برای کامل کردن استایل مهمانی\u200cها است که به راحتی در کنار دیگر عناصر پوشش مخاطب در سبک\u200cهای گوناگون می\u200cگنجد.', 'جزئیات محصول\nدوخته شده از\u200cپارچه\u200cهای لینن و تور فرانسوی.\nکت کوتاه جلوباز.\nآستین\u200cهای کوتاه توری با لبه دوزی لینن.\nپشت بلندتر از جلو.']"
380,https://diza.gallery/product-1445/blackandwhite_shirt_pariyaamiri_Diza#359902584,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,None
381,https://diza.gallery/product-1446/orange_vest_Aidajan_Diza#25978368,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,None
382,https://diza.gallery/product-1450/blue_denim_blouse_Pariyaamiri_Diza#479537066,"['', 'PARIYA AMIRI']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 36 تا 40']
383,https://diza.gallery/product-1452/cotton_white_shirt_toktamhemmati_Diza#,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'ناموجود!']",None,None,"['یک شومیز ساده\u200cی سفید و دوستدار محیط زیست. ""تکتم همتی"" در همواره در تولید آثارش می\u200cکوشد تا در حد توان آسیب\u200cهای محیط زیستی اثر را به حداقل برساند. این شومیز\u200c سفید نیز در راستای این ارزش\u200cها از پارچه\u200cی کریشه\u200cی نخی دوخته شده و اثری بیسیک و فارق از زمان است که مخاطب را تا سال\u200cها در موقعیت\u200cهای متفاوت به کیفیت روز اول همراهی می\u200cکند.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی کریشه\u200cی نخی.\nجلوباز.\nروش بسته شدن : دکمه در جلو.']"
384,https://diza.gallery/product-1453/nafas_green_hoodieandshorts_lafemmeroje_Diza#347990725,"['', 'La Femme ROJE']",['سایز های محصول'],None,None,"['هودی و شرتک نفس انتخابی زیبا و ماندگار که شما را در خانه و هنگام ورزش همراهی خواهد\u200cکرد.', 'جزئیات محصول\nمناسب سایز 34 تا 40', 'پاییزه\nبهاره\nمد_اخلاقی']"
385,https://diza.gallery/product-1454/Leopard_printed_shirt_Pariyaamiri_Diza#234807685,"['', 'PARIYA AMIRI']","['سایز های محصول', 'ناموجود!']",None,None,None
386,https://diza.gallery/product-1456/barbod_tshirt_Lafemmeroje_Diza#3435468689,"['', 'La Femme ROJE']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 75cm\nآستین+سرشانه : 32cm\nفاصله بین دو زیر بغل : 70cm'],"['سایز : FREE', 'قد : 75cm', 'آستین+سرشانه : 32cm', 'فاصله بین دو زیر بغل : 70cm']","['تیشرت راحت از باید های هر کمد. تیشرت های la femme در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.', 'روزمره\nمناسب تمام فصول\nمد_اخلاقی']"
387,https://diza.gallery/product-1456/barbod_tshirt_Lafemmeroje_Diza#4534615,"['', 'La Femme ROJE']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 75cm\nآستین+سرشانه : 32cm\nفاصله بین دو زیر بغل : 70cm'],"['سایز : FREE', 'قد : 75cm', 'آستین+سرشانه : 32cm', 'فاصله بین دو زیر بغل : 70cm']","['تیشرت راحت از باید های هر کمد. تیشرت های la femme در گذر زمان کیفیت خود را حفظ می کنند و در موقعیت ها و فصول گوناگون شما را با هر استایلی همراهی می کنند.', 'روزمره\nمناسب تمام فصول\nمد_اخلاقی']"
388,https://diza.gallery/product-1457/black_top_Pariyaamiri_Diza#35790437,"['', 'PARIYA AMIRI']",['سایز های محصول'],None,None,None
389,https://diza.gallery/product-1458/greenandblack_jacket_Aidajan_Diza#34689325,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,None
390,https://diza.gallery/product-1459/mypersia_sandals_lafemmeroje_Diza#76890854,"['', 'La Femme ROJE']","['سایز های محصول', 'مشخصات سایز']",['سایز : 37\nکف کفش : 24cm\nپاشنه : 2.5cm'],"['سایز : 37', 'کف کفش : 24cm', 'پاشنه : 2.5cm']",['برشی معاصر و امروزی در کنار نقوش هندسی.']
391,https://diza.gallery/product-1460/paband_goldaneh_lafemmeroje_Diza#34578235,"['', 'La Femme ROJE']","['سایز های محصول', 'ناموجود!']",None,None,"['شمسه\u200cها و هندسه ی نقوش هنر ایرانی که در این پابند نمایان شده ، بیانگر آمیزش مدرنیته و میراث ایرانی است که این پابند را از ظرف زمان و مکان خارج کرده است. گلدانه خود را بی هیچ زحمتی در استایل های روزمره تان جای میدهد.', 'جزئیات محصول\nساخته شده از چرم مصنوعی.']"
392,https://diza.gallery/product-1461/black_velvet_trousars_Aidajan_Diza#5794326,"['', 'aidajan']",['سایز های محصول'],None,None,['جزئیات محصول\nمناسب سایز 36 تا 40']
393,https://diza.gallery/product-1464/red_trousars_Aidajan_Diza#4536898436,"['', 'aidajan']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 98cm\nفاق : 31cm'],"['سایز : FREE', 'قد : 98cm', 'فاق : 31cm']","['اثری با هویت برای استایل\u200cهای گوناگون. این شلوار ""آیدا\u200c جان"" از پارچه\u200cی قلم\u200cکار اصیل به دقت دوخته شده و سیلوئت خاطره\u200cانگیز آن با زیپ\u200cهای تزئینی\u200cاش ظاهری امروزی\u200cتر گرفته.', 'جزئیات محصول\nمناسب سایز 36 تا 40\nدوخته شده از پارچه\u200cی پنبه\u200cای با چاپ قلم\u200cکار.\nدارای زیپ تزئینی روی پاچه\u200cها.\nروش بسته شدن: زیپ و دکمه.\nکمر کشی از پهلوها.\nدارای جیب.']"
394,https://diza.gallery/product-1465/red_blazer_aidajan_Diza#457894356,"['', 'aidajan']","['سایز های محصول', 'ناموجود!']",None,None,"['پارچه\u200cی نفیس\u200c قلم\u200cکار در برشی ساده و کلاسیک. این کت ""آیدا جان"" اثری اصیل، خوش\u200cدوخت و فارق از زمان است که در کنار دیگر عناصر پوشش مخاطب در استایل\u200cهای گوناگون جای می\u200cگیرد و در موقعیت\u200cهای رسمی و نیمه\u200cرسمی همراهی می\u200cکند. در کنار رنگ\u200cهای سرخ و سپید این کت با اکسسوری\u200cها و لایه\u200cها بازی کنید تا همواره استایلی باهویت و در عین حال متفاوت داشته باشید.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی پنبه\u200cای قلم\u200cکار.\nجلو باز.\nروش بسته شدن : دکمه\u200c در جلو.\nبا آستر طوسی.\nمغزی دوزی طوسی در حاشیه لباس.']"
395,https://diza.gallery/product-1466/blackandorange_dress_aidajan_Diza#246700753,"['', 'aidajan']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 93cm\nفاصله بین دو زیر بغل : 54cm'],"['سایز : FREE', 'قد : 93cm', 'فاصله بین دو زیر بغل : 54cm']","['پیراهن ""آیدا جان"" با قلم\u200cکار شکارگاه نارنجی\u200c، طراحی نامتقارن و برش\u200cهای هندسی\u200cاش، اثری معاصر\u200c است که در کنار دیگر عناصر پوششتان شما را در بهار، پاییز و زمستان همراهی می\u200cکند.', 'جزئیات محصول\nمناسب سایز 36 تا 40\nدوخته شده از پارچه\u200cهای جیر، مخمل کبریتی و پارچه\u200cی پنبه\u200cای قلم\u200cکار.\nطراحی\u200c نامتقارن.\nبا برش\u200cهای هندسی.\nجلوبسته با دکمه\u200cهای تزئینی.']"
396,https://diza.gallery/product-1467/krisheh_vest_toktamhemmati_Diza#34657837,"['', 'TOKTAM HEMMATI']","['سایز های محصول', 'ناموجود!']",None,None,"['یک جلیقه\u200cی مینیمال با ردی از سبک بوهمین. پارچه\u200cی این اثر ""تکتم همتی"" کاملا کتان است و با رنگ\u200cهای گیاهی به صورت دستی رنگ\u200cرزی شده. برش راسته و آزادش بر هر تنی خوش می\u200cنشیند و به مخاطب اجازه می\u200cدهد که آن را در کنار دیگر لایه\u200cها در تمام فصول سال بپوشد. طراحی این اثر نیز فارق از مان است و زیبایی\u200cاش در قید ترندهای روز نیست و تا سال\u200cها شما را همراهی خوهد کرد.', 'جزئیات محصول\nدوخته شده از پارچه\u200cی کتان رنگ\u200cرزي شده با رنگ\u200cهای گیاهی.\nجلوباز.\nدارای دو جیب کاربردی.\nمناسب تمام فصول.']"
397,https://diza.gallery/product-1468/loose_trousars_toktamhemati_Diza#3479544347,"['', 'TOKTAM HEMMATI']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nدور کمر : 39cm\nقد : 103cm\nفاق : 36cm'],"['سایز : FREE', 'دور کمر : 39cm', 'قد : 103cm', 'فاق : 36cm']","['یک شلوار پارچه\u200cای ساده و خوش\u200cبرش از بایدهای هز کمد است. این شلوار پاچه\u200cگشاد ""تکتم همتی"" با دقت از بهترین پارچه\u200cی فاستونی دوخته شده و در موقعیت\u200cهای فراوانی کاربرد دارد. این شلوار خوش برش را به شیوه\u200cهای مختلف استایل کنید و آن را گرفته از محیط کاری تا فعالیت\u200cهای شهری و مهمانی\u200cهای نیمه و غیر رسمی بر تن کنید. برش آزاد و فاق بلند این شلوار بر هر تنی خوش می\u200cنشیند و راحتی شما را تضمین می\u200cکند.', 'جزئیات محصول\nمناسب سایز 38 و 40\nدوخته شده از پارچه\u200cی فاستونی.\nدارای دو پیلی در جلو.\nروش بسته شدن : زیپ و دکمه.\nدارای جیب.']"
398,https://diza.gallery/product-1468/loose_trousars_toktamhemati_Diza#4353478,"['', 'TOKTAM HEMMATI']","['رنگ های دیگر:', 'سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nدور کمر : 39cm\nقد : 103cm\nفاق : 36cm'],"['سایز : FREE', 'دور کمر : 39cm', 'قد : 103cm', 'فاق : 36cm']","['یک شلوار پارچه\u200cای ساده و خوش\u200cبرش از بایدهای هز کمد است. این شلوار پاچه\u200cگشاد ""تکتم همتی"" با دقت از بهترین پارچه\u200cی فاستونی دوخته شده و در موقعیت\u200cهای فراوانی کاربرد دارد. این شلوار خوش برش را به شیوه\u200cهای مختلف استایل کنید و آن را گرفته از محیط کاری تا فعالیت\u200cهای شهری و مهمانی\u200cهای نیمه و غیر رسمی بر تن کنید. برش آزاد و فاق بلند این شلوار بر هر تنی خوش می\u200cنشیند و راحتی شما را تضمین می\u200cکند.', 'جزئیات محصول\nمناسب سایز 38 و 40\nدوخته شده از پارچه\u200cی فاستونی.\nدارای دو پیلی در جلو.\nروش بسته شدن : زیپ و دکمه.\nدارای جیب.']"
399,https://diza.gallery/product-1469/grayandred_jacket_Aidajan_Diza#43578935,"['', 'aidajan']",['سایز های محصول'],None,None,"['کت دکمه قرمز ""آیدا جان"" به سبب طراحی ساده اما صاحب سبک و دوخت بی\u200cنقصش شما را تا سال\u200cها همراهی می\u200cکند. این کت انتخابی کاربردی و مناسب روزهای نسبتا سرد است که به راحتی به شیوه\u200cهای گوناگون استایل می\u200cشود و عنصری معاصر و در عین حال اصیل به پوشش شما می\u200cافزاید.', 'جزئیات محصول\nمناسب سایز 36 تا 42\nدوخته شده از مخمل کبریتی و پارچه\u200cی پافر.\nجلو باز.\nبا مغزی دوزی\u200cهای قلم\u200cکار.\nروش بسته شدن : دکمه\u200cهای در جلو.\nپارچه\u200cی قلم\u200cکار روی دکمه\u200cها.']"
400,https://diza.gallery/product-1470/soldier_hat_gownbad_diza#34369046,"['', 'GONBAD']","['سایز های محصول', 'ناموجود!']",None,None,"['کلاه نمدی المانی از قلب اقوام مختلف در شهر\u200cها و روستاهای ایران و هنر دستی سنتی و ارزشمند که هویتی اصیل و پیشینه\u200cای قدیمی دارد.', 'جزئیات محصول\nساخته شده از نمد.', 'توضیحات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.', 'پارچه\u200c\u200cهای سنتی\nمناسب تمام فصول\nمد_اخلاقی\nفارغ از جنسیت\nفارغ از زمان']"
